BRD2 P25440
BRD3 Q15059
BRD4 O60885
BRD8 Q9H0E9
BRD9 Q9H8M2
BRDT Q58F21
BRF1 Q92994
BRI3 O95415
BRICD5 Q6PL45
BRINP1 O60477
BRINP2 Q9C0B6
BRIP1 Q9BX63
BRME1 Q0VDD7
BRPF1 P55201
BRPF3 Q9ULD4
BRS3 P32247
BRSK1 Q8TDC3
BRWD1 Q9NSI6
BRWD3 Q6RI45
BSCL2 Q96G97
BSG P35613
BSN Q9UPA5
BSND Q8WZ55
BSPRY Q5W0U4
BST1 Q10588
BST2 Q10589
BTBD10 Q9BSF8
BTBD11 A6QL63
BTBD16 Q32M84
BTBD18 B2RXH4
BTBD8 Q5XKL5
BTC P35070
BTD P43251
BTG1 P62324
BTG2 P78543
BTK Q06187
BTLA Q7Z6A9
BTN1A1 Q13410
BTN2A1 Q7KYR7
BTN2A2 Q8WVV5
BTN2A3P Q96KV6
BTN3A1 O00481
BTN3A2 P78410
BTNL2 Q9UIR0
BTNL8 Q6UX41
BTNL9 Q6UXG8
BTRC Q9Y297
BUB1 O43683
BUB1B O60566
BUD13 Q9BRD0
BVES Q8NE79
BYSL Q13895
BZW2 Q9Y6E2
C10orf113 Q5VZT2
C10orf120 Q5SQS8
C10orf62 Q5T681
C10orf82 Q8WW14
C10orf90 Q96M02
C11orf1 Q9H5F2
C11orf16 Q9NQ32
C11orf24 Q96F05
C11orf40 Q8WZ69
C11orf42 Q8N5U0
C11orf52 Q96A22
C11orf68 Q9H3H3
C11orf72 Q8NBR9
C11orf94 C9JXX5
C11orf96 Q7Z7L8
C12orf29 Q8N999
C12orf4 Q9NQ89
C12orf40 Q86WS4
C12orf42 Q96LP6
C12orf50 Q8NA57
C12orf54 Q6X4T0
C12orf57 Q99622
C12orf60 Q5U649
C12orf71 A8MTZ7
C12orf76 Q8N812
C14orf119 Q9NWQ9
C14orf177 Q52M58
C14orf178 Q8N769
C14orf93 Q9H972
C15orf32 Q32M92
C15orf39 Q6ZRI6
C15orf40 Q8WUR7
C15orf54 Q8N8G6
C16orf46 Q6P387
C16orf72 Q14CZ0
C16orf78 Q8WTQ4
C16orf89 Q6UX73
C17orf50 Q8WW18
C17orf58 Q2M2W7
C17orf77 Q96MU5
C17orf78 Q8N4C9
C17orf80 Q9BSJ5
C17orf98 A8MV24
C17orf99 Q6UX52
C18orf21 Q32NC0
C18orf32 Q8TCD1
C19orf12 Q9NSK7
C19orf18 Q8NEA5
C19orf48 Q6RUI8
C19orf53 Q9UNZ5
C19orf71 A6NCJ1
C19orf73 Q9NVV2
C1D Q13901
C1GALT1C1 Q96EU7
C1orf105 O95561
C1orf112 Q9NSG2
C1orf127 Q8N9H9
C1orf131 Q8NDD1
C1orf141 Q5JVX7
C1orf147 Q96MC9
C1orf158 Q8N1D5
C1orf162 Q8NEQ5
C1orf167 Q5SNV9
C1orf174 Q8IYL3
C1orf194 Q5T5A4
C1orf198 Q9H425
C1orf210 Q8IVY1
C1orf220 Q5T0J3
C1orf50 Q9BV19
C1orf74 Q96LT6
C1orf87 Q8N0U7
C1orf94 Q6P1W5
C1QA P02745
C1QB P02746
C1QBP Q07021
C1QC P02747
C1QTNF1 Q9BXJ1
C1QTNF12 Q5T7M4
C1QTNF4 Q9BXJ3
C1QTNF5 Q9BXJ0
C1QTNF6 Q9BXI9
C1QTNF9 P0C862
C1R P00736
C1RL Q9NZP8
C1S P09871
C2 P06681
C20orf144 Q9BQM9
C20orf173 Q96LM9
C20orf85 Q9H1P6
C20orf96 Q9NUD7
C22orf23 Q9BZE7
C22orf31 O95567
C22orf42 Q6IC83
C2CD2 Q9Y426
C2CD2L O14523
C2CD3 Q4AC94
C2CD4B A6NLJ0
C2CD6 Q53TS8
C2orf16 Q68DN1
C2orf42 Q9NWW7
C2orf48 Q96LS8
C2orf49 Q9BVC5
C2orf73 Q8N5S3
C2orf76 Q3KRA6
C2orf80 Q0P641
C2orf83 Q53S99
C2orf88 Q9BSF0
C3 P01024
C3AR1 Q16581
C3orf18 Q9UK00
C3orf20 Q8ND61
C3orf33 Q6P1S2
C3orf62 Q6ZUJ4
C3P1 Q6ZMU1
C4A P0C0L4
C4B P0C0L5
C4BPA P04003
C4BPB P20851
C4orf17 Q53FE4
C4orf19 Q8IY42
C4orf3 Q8WVX3
C4orf33 Q8N1A6
C4orf36 Q96KX1
C4orf45 Q96LM5
C4orf50 Q6ZRC1
C4orf54 D6RIA3
C5 P01031
C5AR1 P21730
C5AR2 Q9P296
C5orf22 Q49AR2
C5orf34 Q96MH7
C5orf46 Q6UWT4
C5orf49 A4QMS7
C5orf51 A6NDU8
C5orf60 A6NFR6
C5orf64 Q2M2E5
C6 P13671
C6orf118 Q5T5N4
C6orf132 Q5T0Z8
C6orf141 Q5SZD1
C6orf15 Q6UXA7
C6orf201 Q7Z4U5
C6orf223 Q8N319
C6orf47 O95873
C6orf52 Q5T4I8
C6orf62 Q9GZU0
C7 P10643
C7orf25 Q9BPX7
C7orf26 Q96N11
C7orf31 Q8N865
C7orf57 Q8NEG2
C8A P07357
C8B P07358
C8G P07360
C8orf17 Q9NRJ1
C8orf34 Q49A92
C8orf37 Q96NL8
C8orf44 Q96CB5
C8orf48 Q96LL4
C8orf74 Q6P047
C8orf86 Q6ZUL3
C9 P02748
C9orf129 Q5T035
C9orf131 Q5VYM1
C9orf163 Q8N9P6
C9orf43 Q8TAL5
C9orf50 Q5SZB4
C9orf72 Q96LT7
C9orf78 Q9NZ63
CA1 P00915
CA12 O43570
CA13 Q8N1Q1
CA2 P00918
CA3 P07451
CA4 P22748
CA5A P35218
CA6 P23280
CA8 P35219
CA9 Q16790
CAAP1 Q9H8G2
CABIN1 Q9Y6J0
CABLES2 Q9BTV7
CABP2 Q9NPB3
CABP4 P57796
CABP5 Q9NP86
CABS1 Q96KC9
CABYR O75952
CACFD1 Q9UGQ2
CACHD1 Q5VU97
CACNA1A O00555
CACNA1B Q00975
CACNA1C Q13936
CACNA1D Q01668
CACNA1E Q15878
CACNA1F O60840
CACNA1G O43497
CACNA1H O95180
CACNA1I Q9P0X4
CACNA1S Q13698
CACNA2D1 P54289
CACNA2D2 Q9NY47
CACNA2D4 Q7Z3S7
CACNB1 Q02641
CACNB2 Q08289
CACNB3 P54284
CACNB4 O00305
CACNG1 Q06432
CACNG2 Q9Y698
CACNG6 Q9BXT2
CAD P27708
CADM1 Q9BY67
CADM3 Q8N126
CADM4 Q8NFZ8
CADPS2 Q86UW7
CAGE1 Q8TC20
CALCA P01258
CALCOCO1 Q9P1Z2
CALCOCO2 Q13137
CALCR P30988
CALCRL Q16602
CALD1 Q05682
CALHM1 Q8IU99
CALHM2 Q9HA72
CALHM6 Q5R3K3
CALM1 P0DP23
CALM2 P0DP24
CALM3 P0DP25
CALML4 Q96GE6
CALML5 Q9NZT1
CALML6 Q8TD86
CALR3 Q96L12
CALU O43852
CAMK1 Q14012
CAMK1D Q8IU85
CAMK1G Q96NX5
CAMK2A Q9UQM7
CAMK2B Q13554
CAMK2D Q13557
CAMK2G Q13555
CAMK4 Q16566
CAMKK1 Q8N5S9
CAMKK2 Q96RR4
CAMKV Q8NCB2
CAMLG P49069
CAMSAP1 Q5T5Y3
CAMSAP2 Q08AD1
CAMSAP3 Q9P1Y5
CAMTA1 Q9Y6Y1
CAMTA2 O94983
CAND1 Q86VP6
CAND2 O75155
CANT1 Q8WVQ1
CAP1 Q01518
CAP2 P40123
CAPG P40121
CAPN1 P07384
CAPN10 Q9HC96
CAPN11 Q9UMQ6
CAPN12 Q6ZSI9
CAPN13 Q6MZZ7
CAPN2 P17655
CAPN3 P20807
CAPN5 O15484
CAPN6 Q9Y6Q1
CAPN9 O14815
CAPNS1 P04632
CAPRIN1 Q14444
CAPRIN2 Q6IMN6
CAPS Q13938
CAPS2 Q9BXY5
CAPSL Q8WWF8
CAPZA1 P52907
CARD10 Q9BWT7
CARD11 Q9BXL7
CARD14 Q9BXL6
CARD16 Q5EG05
CARD6 Q9BX69
CARD8 Q9Y2G2
CARD9 Q9H257
CARMIL1 Q5VZK9
CARMIL2 Q6F5E8
CARMIL3 Q8ND23
CARNS1 A5YM72
CARS1 P49589
CARS2 Q9HA77
CARTPT Q16568
CASC2 Q6XLA1
CASD1 Q96PB1
CASK O14936
CASKIN2 Q8WXE0
CASP1 P29466
CASP10 Q92851
CASP12 Q6UXS9
CASP2 P42575
CASP3 P42574
CASP4 P49662
CASP5 P51878
CASP6 P55212
CASP7 P55210
CASP8 Q14790
CASP8AP2 Q9UKL3
CASP9 P55211
CASQ1 P31415
CASQ2 O14958
CASR P41180
CASS4 Q9NQ75
CAST P20810
CASZ1 Q86V15
CATSPER1 Q8NEC5
CATSPER2 Q96P56
CATSPER3 Q86XQ3
CATSPER4 Q7RTX7
CATSPERB Q9H7T0
CATSPERD Q86XM0
CATSPERE Q5SY80
CATSPERG Q6ZRH7
CATSPERZ Q9NTU4
CAV1 Q03135
CAV2 P51636
CAV3 P56539
CAVIN1 Q6NZI2
CAVIN2 O95810
CAVIN3 Q969G5
CBFA2T3 O75081
CBFB Q13951
CBL P22681
CBLB Q13191
CBLC Q9ULV8
CBLIF P27352
CBLL2 Q8N7E2
CBR1 P16152
CBR3 O75828
CBR4 Q8N4T8
CBS P35520
CBWD1 Q9BRT8
CBWD5 Q5RIA9
CBX2 Q14781
CBX8 Q9HC52
CBY2 Q8NA61
CC2D1A Q6P1N0
CC2D1B Q5T0F9
CC2D2A Q9P2K1
CC2D2B Q6DHV5
CCAR1 Q8IX12
CCBE1 Q6UXH8
CCDC102B Q68D86
CCDC103 Q8IW40
CCDC105 Q8IYK2
CCDC107 Q8WV48
CCDC110 Q8TBZ0
CCDC112 Q8NEF3
CCDC113 Q9H0I3
CCDC115 Q96NT0
CCDC116 Q8IYX3
CCDC117 Q8IWD4
CCDC122 Q5T0U0
CCDC124 Q96CT7
CCDC125 Q86Z20
CCDC127 Q96BQ5
CCDC13 Q8IYE1
CCDC130 P13994
CCDC136 Q96JN2
CCDC137 Q6PK04
CCDC138 Q96M89
CCDC14 Q49A88
CCDC141 Q6ZP82
CCDC142 Q17RM4
CCDC144NL Q6NUI1
CCDC146 Q8IYE0
CCDC148 Q8NFR7
CCDC15 Q0P6D6
CCDC150 Q8NCX0
CCDC152 Q4G0S7
CCDC153 Q494R4
CCDC157 Q569K6
CCDC158 Q5M9N0
CCDC159 P0C7I6
CCDC168 Q8NDH2
CCDC169 A6NNP5
CCDC17 Q96LX7
CCDC170 Q8IYT3
CCDC171 Q6TFL3
CCDC174 Q6PII3
CCDC175 P0C221
CCDC178 Q5BJE1
CCDC180 Q9P1Z9
CCDC181 Q5TID7
CCDC183 Q5T5S1
CCDC184 Q52MB2
CCDC185 Q8N715
CCDC186 Q7Z3E2
CCDC191 Q8NCU4
CCDC198 Q9NVL8
CCDC22 O60826
CCDC27 Q2M243
CCDC28A Q8IWP9
CCDC28B Q9BUN5
CCDC30 Q5VVM6
CCDC32 Q9BV29
CCDC33 Q8N5R6
CCDC34 Q96HJ3
CCDC38 Q502W7
CCDC39 Q9UFE4
CCDC40 Q4G0X9
CCDC42 Q96M95
CCDC50 Q8IVM0
CCDC51 Q96ER9
CCDC54 Q8NEL0
CCDC57 Q2TAC2
CCDC6 Q16204
CCDC60 Q8IWA6
CCDC62 Q6P9F0
CCDC63 Q8NA47
CCDC65 Q8IXS2
CCDC66 A2RUB6
CCDC68 Q9H2F9
CCDC69 A6NI79
CCDC7 Q96M83
CCDC70 Q6NSX1
CCDC71 Q8IV32
CCDC74A Q96AQ1
CCDC74B Q96LY2
CCDC77 Q9BR77
CCDC78 A2IDD5
CCDC8 Q9H0W5
CCDC81 Q6ZN84
CCDC82 Q8N4S0
CCDC83 Q8IWF9
CCDC86 Q9H6F5
CCDC87 Q9NVE4
CCDC88B A6NC98
CCDC88C Q9P219
CCDC9 Q9Y3X0
CCDC90B Q9GZT6
CCDC91 Q7Z6B0
CCDC92 Q53HC0
CCDC93 Q567U6
CCDC96 Q2M329
CCDC9B Q6ZUT6
CCER1 Q8TC90
CCER2 I3L3R5
CCHCR1 Q8TD31
CCIN Q13939
CCK P06307
CCKBR P32239
CCL11 P51671
CCL13 Q99616
CCL14 Q16627
CCL15 Q16663
CCL17 Q92583
CCL20 P78556
CCL22 O00626
CCL23 P55773
CCL24 O00175
CCL25 O15444
CCL26 Q9Y258
CCL27 Q9Y4X3
CCL3 P10147
CCL4 P13236
CCL5 P13501
CCL8 P80075
CCM2 Q9BSQ5
CCN1 O00622
CCN2 P29279
CCN3 P48745
CCN4 O95388
CCN5 O76076
CCN6 O95389
CCNA2 P20248
CCNB2 O95067
CCNB3 Q8WWL7
CCND2 P30279
CCND3 P30281
CCNE2 O96020
CCNG1 P51959
CCNG2 Q16589
CCNH P51946
CCNI Q14094
CCNI2 Q6ZMN8
CCNJL Q8IV13
CCNK O75909
CCNO P22674
CCNQ Q8N1B3
CCNT1 O60563
CCNYL2 Q5T2Q4
CCP110 O43303
CCPG1 Q9ULG6
CCR2 P41597
CCR3 P51677
CCR4 P51679
CCR5 P51681
CCR7 P32248
CCR8 P51685
CCR9 P51686
CCRL2 O00421
CCS O14618
CCSAP Q6IQ19
CCSER1 Q9C0I3
CCSER2 Q9H7U1
CCT3 P49368
CCT4 P50991
CCT5 P48643
CCT6A P40227
CCT6B Q92526
CCT7 Q99832
CCT8 P50990
CCT8L1P A6NM43
CCT8L2 Q96SF2
CD101 Q93033
CD109 Q6YHK3
CD14 P08571
CD151 P48509
CD160 O95971
CD163 Q86VB7
CD163L1 Q9NR16
CD164L2 Q6UWJ8
CD177 Q8N6Q3
CD180 Q99467
CD19 P15391
CD1A P06126
CD1C P29017
CD1D P15813
CD1E P15812
CD2 P06729
CD200 P41217
CD200R1 Q8TD46
CD200R1L Q6Q8B3
CD207 Q9UJ71
CD209 Q9NNX6
CD22 P20273
CD226 Q15762
CD24 P25063
CD244 Q9BZW8
CD248 Q9HCU0
CD27 P26842
CD276 Q5ZPR3
CD2AP Q9Y5K6
CD2BP2 O95400
CD300A Q9UGN4
CD300C Q08708
CD300E Q496F6
CD300LD Q6UXZ3
CD300LF Q8TDQ1
CD300LG Q6UXG3
CD302 Q8IX05
CD320 Q9NPF0
CD33 P20138
CD34 P28906
CD36 P16671
CD38 P28907
CD3D P04234
CD3G P09693
CD4 P01730
CD40 P25942
CD40LG P29965
CD44 P16070
CD46 P15529
CD48 P09326
CD5 P06127
CD52 P31358
CD55 P08174
CD58 P19256
CD59 P13987
CD5L O43866
CD6 P30203
CD68 P34810
CD7 P09564
CD72 P21854
CD79B P40259
CD82 P27701
CD83 Q01151
CD86 P42081
CD8A P01732
CD93 Q9NPY3
CD96 P40200
CD99 P14209
CDA P32320
CDAN1 Q8IWY9
CDC14A Q9UNH5
CDC14B O60729
CDC14C A4D256
CDC20 Q12834
CDC20B Q86Y33
CDC23 Q9UJX2
CDC25A P30304
CDC25B P30305
CDC25C P30307
CDC27 P30260
CDC34 P49427
CDC37 Q16543
CDC37L1 Q7L3B6
CDC42 P60953
CDC42BPA Q5VT25
CDC42BPB Q9Y5S2
CDC42BPG Q6DT37
CDC42EP2 O14613
CDC45 O75419
CDC5L Q99459
CDC6 Q99741
CDC7 O00311
CDC73 Q6P1J9
CDCA2 Q69YH5
CDCA5 Q96FF9
CDCA7 Q9BWT1
CDCA7L Q96GN5
CDCA8 Q53HL2
CDCP1 Q9H5V8
CDCP2 Q5VXM1
CDH1 P12830
CDH10 Q9Y6N8
CDH11 P55287
CDH12 P55289
CDH13 P55290
CDH15 P55291
CDH16 O75309
CDH17 Q12864
CDH2 P19022
CDH20 Q9HBT6
CDH23 Q9H251
CDH26 Q8IXH8
CDH3 P22223
CDH4 P55283
CDH5 P33151
CDH7 Q9ULB5
CDH9 Q9ULB4
CDHR1 Q96JP9
CDHR2 Q9BYE9
CDHR3 Q6ZTQ4
CDHR4 A6H8M9
CDHR5 Q9HBB8
CDIN1 Q9Y2V0
CDIPT O14735
CDK10 Q15131
CDK11A Q9UQ88
CDK11B P21127
CDK12 Q9NYV4
CDK13 Q14004
CDK14 O94921
CDK15 Q96Q40
CDK17 Q00537
CDK18 Q07002
CDK19 Q9BWU1
CDK2 P24941
CDK20 Q8IZL9
CDK3 Q00526
CDK4 P11802
CDK5 Q00535
CDK5RAP2 Q96SN8
CDK5RAP3 Q96JB5
CDK6 Q00534
CDK7 P50613
CDK8 P49336
CDK9 P50750
CDKAL1 Q5VV42
CDKL1 Q00532
CDKL2 Q92772
CDKL3 Q8IVW4
CDKL4 Q5MAI5
CDKL5 O76039
CDKN1A P38936
CDKN1B P46527
CDKN1C P49918
CDKN2A P42771
CDKN2B P42772
CDKN2C P42773
CDKN3 Q16667
CDO1 Q16878
CDON Q4KMG0
CDPF1 Q6NVV7
CDR2L Q86X02
CDRT1 O95170
CDRT15 Q96T59
CDRT4 Q8N9R6
CDS1 Q92903
CDSN Q15517
CDT1 Q9H211
CDX1 P47902
CDX2 Q99626
CDYL Q9Y232
CEACAM1 P13688
CEACAM16 Q2WEN9
CEACAM18 A8MTB9
CEACAM20 Q6UY09
CEACAM21 Q3KPI0
CEACAM3 P40198
CEACAM4 O75871
CEACAM5 P06731
CEACAM6 P40199
CEACAM7 Q14002
CEACAM8 P31997
CEBPA P49715
CEBPB P17676
CEBPD P49716
CEBPZ Q03701
CECR2 Q9BXF3
CEFIP Q711Q0
CELA1 Q9UNI1
CELA2A P08217
CELA2B P08218
CELA3A P09093
CELA3B P08861
CELF2 O95319
CELF4 Q9BZC1
CELF5 Q8N6W0
CELF6 Q96J87
CELSR1 Q9NYQ6
CELSR2 Q9HCU4
CELSR3 Q9NYQ7
CEMIP Q8WUJ3
CEMIP2 Q9UHN6
CEMP1 Q6PRD7
CENATAC Q86UT8
CENPC Q03188
CENPE Q02224
CENPF P49454
CENPH Q9H3R5
CENPJ Q9HC77
CENPL Q8N0S6
CENPN Q96H22
CENPO Q9BU64
CENPQ Q7L2Z9
CENPT Q96BT3
CENPU Q71F23
CEP104 O60308
CEP112 Q8N8E3
CEP120 Q8N960
CEP126 Q9P2H0
CEP128 Q6ZU80
CEP131 Q9UPN4
CEP135 Q66GS9
CEP152 O94986
CEP162 Q5TB80
CEP164 Q9UPV0
CEP170 Q5SW79
CEP192 Q8TEP8
CEP250 Q9BV73
CEP290 O15078
CEP295 Q9C0D2
CEP350 Q5VT06
CEP41 Q9BYV8
CEP43 O95684
CEP44 Q9C0F1
CEP55 Q53EZ4
CEP57 Q86XR8
CEP57L1 Q8IYX8
CEP63 Q96MT8
CEP68 Q76N32
CEP70 Q8NHQ1
CEP72 Q9P209
CEP83 Q9Y592
CEP85 Q6P2H3
CEP85L Q5SZL2
CEP89 Q96ST8
CEP95 Q96GE4
CER1 O95813
CERK Q8TCT0
CERKL Q49MI3
CERS1 P27544
CERS2 Q96G23
CERS3 Q8IU89
CERS4 Q9HA82
CERS5 Q8N5B7
CERT1 Q9Y5P4
CES1 P23141
CES2 O00748
CES3 Q6UWW8
CES5A Q6NT32
CETN3 O15182
CETP P11597
CFAP157 Q5JU67
CFAP161 Q6P656
CFAP206 Q8IYR0
CFAP20DC Q6ZVT6
CFAP221 Q4G0U5
CFAP251 Q8TBY9
CFAP298 P57076
CFAP299 Q6V702
CFAP300 Q9BRQ4
CFAP36 Q96G28
CFAP410 O43822
CFAP43 Q8NDM7
CFAP44 Q96MT7
CFAP45 Q9UL16
CFAP46 Q8IYW2
CFAP47 Q6ZTR5
CFAP52 Q8N1V2
CFAP53 Q96M91
CFAP54 Q96N23
CFAP57 Q96MR6
CFAP58 Q5T655
CFAP61 Q8NHU2
CFAP65 Q6ZU64
CFAP69 A5D8W1
CFAP70 Q5T0N1
CFAP74 Q9C0B2
CFAP77 Q6ZQR2
CFAP91 Q7Z4T9
CFAP97 Q9P2B7
CFB P00751
CFC1 P0CG37
CFD P00746
CFDP1 Q9UEE9
CFH P08603
CFHR1 Q03591
CFHR3 Q02985
CFHR4 Q92496
CFHR5 Q9BXR6
CFI P05156
CFL2 Q9Y281
CFLAR O15519
CFP P27918
CFTR P13569
CGAS Q8N884
CGB1 A6NKQ9
CGB3 P0DN86
CGN Q9P2M7
CGNL1 Q0VF96
CGREF1 Q99674
CGRRF1 Q99675
CH25H O95992
CHAC2 Q8WUX2
CHAD O15335
CHADL Q6NUI6
CHAF1A Q13111
CHAF1B Q13112
CHAMP1 Q96JM3
CHAT P28329
CHCHD10 Q8WYQ3
CHCHD2 Q9Y6H1
CHCHD6 Q9BRQ6
CHD1 O14646
CHD1L Q86WJ1
CHD2 O14647
CHD3 Q12873
CHD4 Q14839
CHD5 Q8TDI0
CHD6 Q8TD26
CHD7 Q9P2D1
CHD8 Q9HCK8
CHD9 Q3L8U1
CHDH Q8NE62
CHEK1 O14757
CHEK2 O96017
CHERP Q8IWX8
CHFR Q96EP1
CHGA P10645
CHGB P05060
CHI3L1 P36222
CHI3L2 Q15782
CHIA Q9BZP6
CHID1 Q9BWS9
CHIT1 Q13231
CHKA P35790
CHKB Q9Y259
CHL1 O00533
CHM P24386
CHMP2B Q9UQN3
CHMP4A Q9BY43
CHMP4B Q9H444
CHMP4C Q96CF2
CHMP6 Q96FZ7
CHN1 P15882
CHN2 P52757
CHORDC1 Q9UHD1
CHP2 O43745
CHPF Q8IZ52
CHPT1 Q8WUD6
CHRAC1 Q9NRG0
CHRD Q9H2X0
CHRDL1 Q9BU40
CHRDL2 Q6WN34
CHRM3 P20309
CHRNA1 P02708
CHRNA10 Q9GZZ6
CHRNA2 Q15822
CHRNA3 P32297
CHRNA4 P43681
CHRNA5 P30532
CHRNA6 Q15825
CHRNA9 Q9UGM1
CHRNB1 P11230
CHRNB2 P17787
CHRNB3 Q05901
CHRNB4 P30926
CHRND Q07001
CHRNE Q04844
CHRNG P07510
CHST10 O43529
CHST12 Q9NRB3
CHST13 Q8NET6
CHST14 Q8NCH0
CHST3 Q7LGC8
CHST4 Q8NCG5
CHST5 Q9GZS9
CHST6 Q9GZX3
CHST8 Q9H2A9
CHST9 Q7L1S5
CHSY1 Q86X52
CHSY3 Q70JA7
CHTF18 Q8WVB6
CHUK O15111
CIAO3 Q9H6Q4
CIAPIN1 Q6FI81
CIB1 Q99828
CIB2 O75838
CIB3 Q96Q77
CIB4 A0PJX0
CIBAR2 Q6ZTR7
CIC Q96RK0
CIDEA O60543
CIITA P33076
CILK1 Q9UPZ9
CILP O75339
CINP Q9BW66
CIP2A Q8TCG1
CIPC Q9C0C6
CIT O14578
CITED1 Q99966
CIZ1 Q9ULV3
CKAP2 Q8WWK9
CKAP2L Q8IYA6
CKAP4 Q07065
CKAP5 Q14008
CKB P12277
CKM P06732
CLASP1 Q7Z460
CLASRP Q8N2M8
CLC Q05315
CLCA1 A8K7I4
CLCA2 Q9UQC9
CLCA3P Q9Y6N3
CLCA4 Q14CN2
CLCC1 Q96S66
CLCF1 Q9UBD9
CLCN1 P35523
CLCN2 P51788
CLCN4 P51793
CLCN5 P51795
CLCN6 P51797
CLCN7 P51798
CLCNKA P51800
CLCNKB P51801
CLDN10 P78369
CLDN14 O95500
CLDN16 Q9Y5I7
CLDN17 P56750
CLDN18 P56856
CLDN19 Q8N6F1
CLDN23 Q96B33
CLDN24 A6NM45
CLDN25 C9JDP6
CLDN6 P56747
CLDN7 O95471
CLDN8 P56748
CLEC10A Q8IUN9
CLEC11A Q9Y240
CLEC12A Q5QGZ9
CLEC12B Q2HXU8
CLEC16A Q2KHT3
CLEC18A A5D8T8
CLEC1A Q8NC01
CLEC1B Q9P126
CLEC2A Q6UVW9
CLEC2D Q9UHP7
CLEC3A O75596
CLEC3B P05452
CLEC4A Q9UMR7
CLEC4D Q8WXI8
CLEC4F Q8N1N0
CLEC4M Q9H2X3
CLEC5A Q9NY25
CLEC7A Q9BXN2
CLEC9A Q6UXN8
CLGN O14967
CLHC1 Q8NHS4
CLIC2 O15247
CLIC3 O95833
CLIC5 Q9NZA1
CLIC6 Q96NY7
CLIP1 P30622
CLIP2 Q9UDT6
CLIP3 Q96DZ5
CLIP4 Q8N3C7
CLK1 P49759
CLK3 P49761
CLK4 Q9HAZ1
CLLU1 Q5K131
CLMN Q96JQ2
CLMP Q9H6B4
CLN3 Q13286
CLN5 O75503
CLN6 Q9NWW5
CLN8 Q9UBY8
CLNK Q7Z7G1
CLNS1A P54105
CLOCK O15516
CLP1 Q92989
CLPB Q9H078
CLPP Q16740
CLPS P04118
CLPSL1 A2RUU4
CLPTM1 O96005
CLPTM1L Q96KA5
CLPX O76031
CLRN1 P58418
CLRN2 A0PK11
CLRN3 Q8NCR9
CLSPN Q9HAW4
CLSTN1 O94985
CLSTN2 Q9H4D0
CLSTN3 Q9BQT9
CLTC Q00610
CLTCL1 P53675
CLU P10909
CLUAP1 Q96AJ1
CLUH O75153
CLYBL Q8N0X4
CMA1 P23946
CMBL Q96DG6
CMC2 Q9NRP2
CMPK2 Q5EBM0
CMSS1 Q9BQ75
CMTM1 Q8IZ96
CMTM2 Q8TAZ6
CMTM6 Q9NX76
CMTR2 Q8IYT2
CMYA5 Q8N3K9
CNBD1 Q8NA66
CNBD2 Q96M20
CNDP1 Q96KN2
CNDP2 Q96KP4
CNGA1 P29973
CNGA2 Q16280
CNGA3 Q16281
CNGA4 Q8IV77
CNGB1 Q14028
CNGB3 Q9NQW8
CNIH4 Q9P003
CNKSR1 Q969H4
CNKSR2 Q8WXI2
CNMD O75829
CNNM1 Q9NRU3
CNNM2 Q9H8M5
CNNM4 Q6P4Q7
CNOT1 A5YKK6
CNOT10 Q9H9A5
CNOT2 Q9NZN8
CNOT3 O75175
CNOT4 O95628
CNOT8 Q9UFF9
CNOT9 Q92600
CNP P09543
CNPPD1 Q9BV87
CNPY3 Q9BT09
CNPY4 Q8N129
CNR2 P34972
CNST Q6PJW8
CNTD1 Q8N815
CNTF P26441
CNTLN Q9NXG0
CNTN1 Q12860
CNTN2 Q02246
CNTN3 Q9P232
CNTN4 Q8IWV2
CNTN5 O94779
CNTN6 Q9UQ52
CNTNAP1 P78357
CNTNAP2 Q9UHC6
CNTNAP3 Q9BZ76
CNTNAP4 Q9C0A0
CNTNAP5 Q8WYK1
CNTRL Q7Z7A1
CNTROB Q8N137
COA3 Q9Y2R0
COA5 Q86WW8
COA6 Q5JTJ3
COA7 Q96BR5
COA8 Q96IL0
COASY Q13057
COBL O75128
COCH O43405
COG1 Q8WTW3
COG2 Q14746
COG3 Q96JB2
COG4 Q9H9E3
COG5 Q9UP83
COG6 Q9Y2V7
COG7 P83436
COG8 Q96MW5
COL10A1 Q03692
COL11A1 P12107
COL11A2 P13942
COL12A1 Q99715
COL13A1 Q5TAT6
COL14A1 Q05707
COL15A1 P39059
COL16A1 Q07092
COL17A1 Q9UMD9
COL18A1 P39060
COL19A1 Q14993
COL1A1 P02452
COL1A2 P08123
COL20A1 Q9P218
COL21A1 Q96P44
COL22A1 Q8NFW1
COL23A1 Q86Y22
COL24A1 Q17RW2
COL25A1 Q9BXS0
COL26A1 Q96A83
COL27A1 Q8IZC6
COL28A1 Q2UY09
COL2A1 P02458
COL3A1 P02461
COL4A1 P02462
COL4A2 P08572
COL4A3 Q01955
COL4A4 P53420
COL4A5 P29400
COL4A6 Q14031
COL5A1 P20908
COL5A2 P05997
COL5A3 P25940
COL6A1 P12109
COL6A2 P12110
COL6A3 P12111
COL6A5 A8TX70
COL6A6 A6NMZ7
COL7A1 Q02388
COL8A2 P25067
COL9A1 P20849
COL9A2 Q14055
COL9A3 Q14050
COLEC10 Q9Y6Z7
COLEC11 Q9BWP8
COLEC12 Q5KU26
COLGALT1 Q8NBJ5
COLGALT2 Q8IYK4
COLQ Q9Y215
COMMD10 Q9Y6G5
